Building Name,Address,Broker,Broker Phone
812 E Daffodil Avenue,"812 E Daffodil Avenue, McAllen, TX, 78501",Anselmo Trevino,956-821-1784
Lake Corpus Christi RV Resort,"101 Campbell Rd 3 Rd, Sandia, TX, 78383",Alejandro Braun,210-396-8577
2813 Rio Grande St,"2813 Rio Grande St, Austin, TX, 78705",Richard Waterhouse,512-535-4850
38 SFR Investment Portfolio,"510 Maxwell Dr, Tyler, TX, 75702",Ivan del-Aguila,469-815-4154
Villas of Doe Creek Townhomes,"225 Buck Ridge Dr, Little Elm, TX, 75068",Dustin Mayfield,214-531-9661
10 Sfr Investment Portfolio,"1710 N Grand Ave, Tyler, TX, 75702",Ivan del-Aguila,469-815-4154
SPRINGS WOOD TOWNHOMES,"10050-10070 EMNORA LANE, HOUSTON, TX, 77080",Helen Ngo,281-650-9071
"4.72 Acres | 4053 U.S. Hwy 90, Columbus, TX","4053 US-90, Columbus, TX, 78934",Gary Helmcamp,979-725-6006
LEE'S BODY SHOP,"103 W BAGDAD, ROUND ROCK, TX, 78664",Theresa Brown,512-554-4429
DK Discount Storage A,"6585 FM 1417, Denison, TX, 75020",Marilyn Williams,817-896-0968
1150 Fuller Drive Dallas,"1150 Fuller Dr, Dallas, TX, 75218",Julie Nguyen,214-683-0939
3503 E Texas Road,"3503 E Texas Road, Edinburg, TX, 78542",Claudia Garza,No Phone Number Available
3 Oaks RV Resort,"55 East Ave, Schulenburg, TX, 78956",Lana Brandon,830-388-9984
"A-Affordable Boat & RV - (Possum Kingdom), Strawn, TX","2733 TX-16, Strawn, TX, 76475",Julie Farrar,888-406-5111
TINY HOME,"17023 Creekside Dr, Lindale, TX, 75771",Tabitha Duong,469-594-9820
Ranger Hwy 22 Acres,"1543 Ranger Hwy, Weatherford, TX, 76086",Bill Ford,817-456-8153
Neri's Firehouse Restaurant and Take Out,"111 E Archer St, Jacksboro, TX, 76458",Jessica Childers,940-366-9208
412 W Expressway 83 Highway,"412 W Expressway 83 Highway, San Juan, TX, 78589",Alex Cuevas,No Phone Number Available
2010 Graham Avenue,"2010 Graham Avenue, Mission, TX, 78573",Jose Betancourt,No Phone Number Available
"401 E Main Street, Humble","401 E Main St, Humble, TX, 77338",Frank Gray,713-702-6978
3087 N Fm 1486 Road,"3087 N Farm to Market 1486, Montgomery, TX, 77356",Shana Shivers,No Phone Number Available
Store It All - Mesquite,"3940 Samuell Blvd, Mesquite, TX, 75149",Ashley Compton,615-850-2774
201 Fresno Avenue,"201 Fresno Avenue, Roma, TX, 78582",Alvaro Longoria,956-227-5216
1500 N Carroll,"1500 N Carroll Ave, Dallas, TX, 75204",Josh Born,817-919-5035
Magnolia East,"13663 FM 1488, Magnolia, TX, 77354",Harrison Mohn,713-898-3976
1100 E Cedar Avenue,"1100 E Cedar Avenue, McAllen, TX, 78501",Dulce Blanco,No Phone Number Available
9911 C E King Parkway,"9911 C E King Pkwy, Houston, TX, 77044",Kyle Prater,832-916-4771
Burke Self Storage,"1009 Burke Rd, Pasadena, TX, 77506",Frank Misko,713-876-3766
San Antonio Rental Portfolio,"111 St John St, San Antonio, TX, 78202",M. D. (Doc) Stephens,210-639-9403
Mimosa Studio Apartments,"2414 Mimosa Dr, Houston, TX, 77019",Michael Chang,832-799-7702
Smartlock Self Storage - Atlanta,"255 S Louise St, Atlanta, TX, 75551",Tyler Trahant,817-901-7600
5121 W Business 83 Highway,"5121 W Business 83 Highway, McAllen, TX, 78501",Dendea Balli,No Phone Number Available
"10.191 Acres, Multi-Family Land","I-35 E & Hwy 287, Waxahachie, TX, 75165",Joe Rust,972-333-4143
Pizza Franchise for sale serves up the dough,"Sign the NDA, Sulphur Springs, TX, 75482",Dominique Maddox,404-993-4448
Palms Apartments,"1607 W Schunior St, Edinburg, TX, 78541",Harris Weber,713-775-6239
Port Townhomes,"309 Calgary Ave, San Antonio, TX, 78226",Emilio Ficaccio,214-281-8285
Dutchman's Hidden Valley Country Store,"3408 US-281, Hamilton, TX, 76531",Tai Cobb Klam,254-253-0157
Baffin on the Rocks,"1287 Co Rd 1155, Riviera, TX, 78379",Alex Korniyenko,917-941-2121
4707 Harmon Ave,"4707 Harmon Ave, Austin, TX, 78751","Robert E. Young, Jr.",214-720-6688
8300 Elam Rd and 8314 Elam Rd,"8300 Elam Rd, Dallas, TX, 75217",Zahid Zabidi,832-375-9724
303 Gastel Circle,"303 Gastel Circle, Edinburg, TX, 78539",Yarlet Cepeda,No Phone Number Available
Auto Service Shop on 1 Acre,"17163 Rabon Chapel Rd, Montgomery, TX, 77316",Holly Mathieson,936-697-9277
4933-4937 Alton Ave,"4933 Alton Ave, Dallas, TX, 75214",Harris Arnhart,214-526-3626
380 Storage,"3900 E University Dr, Denton, TX, 76208",Nick Walker,213-613-3223
Cricket Hill Ranch,"7220 Creek Rd, Dripping Springs, TX, 78620",Stephanie Pope,512-644-0413
Chase Tower Multi Tenant Office Building,"1600 E Pioneer Pkwy, Arlington, TX, 76010",Krishna Chinnam,601-301-3579
Travis Avenue,"1004 Travis Ave, Fort Worth, TX, 76104",Rupani & Mathew Group LLC,469-877-0900
Villas of Doe Creek Townhomes,"217-287 Mule Deer Mews Drive Frisco, TX 75068, Frisco, TX, 75068",Dustin Mayfield,214-531-9661
Denton & Richland St. Duplex Portfolio,"8115 Denton St, Houston, TX, 77028",Udi Umondak,469-879-8585
221 W Mile 1 ¼ N Drive,"221 W Mile 1 ¼ N Drive, Palmview, TX, 78574",Ronnie Ontiveros,956-628-4663
Aguilera Auto Parts,"1119 Old Hwy 90 W, San Antonio, TX, 78237",adam ho,832-436-5348
Kenedy Village RV Park,"304 Freeny Dr, Kenedy, TX, 78119",Peter Sampson,651-353-9140
Needville 4021 Baker Complex,"4021 Baker Rd, Needville, TX, 77461",Tajana Surlan,972-415-3017
"15 Acres on FM 973, Manor, TX 78653","16508 FM973, Manor, TX, 78653",Joshua Smith,512-394-2659
3820 N 9th Court,"3820 N 9th Court, McAllen, TX, 78501",Ty Saenz,956-655-1006
Carolyn,"3836 Carolyn Rd, Fort Worth, TX, 76109",Ross Utley,817-368-7887
Mystic Quarry Resort,"13190 FM306, Canyon Lake, TX, 78133",Chris Bryan,817-996-9966
ARJR Investments LP,"1355 N Loop 336 E, Conroe, TX, 77303",James Sawyer,713-498-9016
Mixed Use Multi-Building Property in Downtown Wimberley,"13500 Ranch Rd 12, Wimberley, TX, 78676",Teresa Shell,512-538-5475
"220 S. Marsalis Ave. & 211, 217, 225 S. Lancaster Ave.","220 S. Marsalis Ave. & 211,217, 225 S. Lancaster Ave., Dallas, TX, 75203",J. Scott Lake,214-526-3626
Richard Glenn Parker Investments LLC,"222 W Gilmer St, Big Sandy, TX, 75755",Vivian Butler,903-657-1577
Atwood Village,"N Abbey Ave, Edinburg, TX, 78541",Avinaash Buxani,956-949-9337
1700 New Orleans Circle,"1700 New Orleans Circle, Pharr, TX, 78577",Samantha Jimenez,No Phone Number Available
East Texas Rental Portfolio,"201 N Linda Ln, Overton, TX, 75684",Nathan Foreman,903-526-9652
Executive Office with detached Apartment and Cottage,"1402 N Chaparral St, Corpus Christi, TX, 78401",Doug Nichols,361-739-2251
SHIFT Storage - Odessa,"2564 N Marco Ave, Odessa, TX, 79762",Dusty Burchfield,405-470-1508
307 N Moorefield Road,"307 N Moorefield Road, Mission, TX, 78572",Daniel Chapa,956-271-2600
Dewey/Ogden,"204 E Dewey Pl, San Antonio, TX, 78212",Richard Waterhouse,512-535-4850
8441 County Road 176,"8441 Co Rd 176, Stephenville, TX, 76401",Bailey Groves,940-781-4829
JTX Storage,"103 Hardeman Blvd, Justin, TX, 76247",Nick Walker,213-613-3223
Brentwood Retreat,"26904 Brentwood Rd, Splendora, TX, 77372",Rick Stallings,713-503-0808
302 Mt Pleasant Street,"302 Mt Pleasant St, Pittsburg, TX, 75686",Mitch Mayben,903-855-7245
"111 -117 S. Bend Ct, Willis, Tx","111-127 S Bend Ct, Willis, TX, 77378",Rick Stallings,713-503-0808
1319 E Gustavus,"1319 E Gustavus St, Laredo, TX, 78040",Gabriela Lerma,956-286-2509
1401 Main Street,"1401 Main Street, Liberty Hill, TX, 78642",Zachary Frank,512-578-8333
"A-Affordable Boat & RV Storage, Bullard, TX","22138 US-69, Bullard, TX, 75757",Julie Farrar,888-406-5111
Hwy 80 Storage,"3565 US-80, Mineola, TX, 75773",Amber Reeves,903-497-1397
00 FM 509,"00 FM 509, Harlingen, TX, 78586",Javier (Javi) Cantu,No Phone Number Available
RV Park and Boat Storage Facility,"10411 Windsor Ln, Stafford, TX, 77477",Tricia Turner,832-334-2671
932 7th Ave N,"932 7th Ave N, Texas City, TX, 77590",Rebecca Hughes,832-885-0690
Villas of Doe Creek Townhomes,"313-373 Buck Ridge Drive, Frisco, TX, 75068",Dustin Mayfield,214-531-9661
1540 N Highway 95,"1540 N Highway 95, Bastrop, TX, 78602",Cheryl Fowlkes,888-519-7431
Settlers Path,"40202 Settlers Path, Georgetown, TX, 78626",Rob Hinton,512-924-3060
43rd E.Street | Independence Heights Portfolio,"117 E 43rd St, Houston, TX, 77018",Adrian Barron,832-616-8504
2 Story living and Retail,"409 S Main St, Taylor, TX, 76574",Johan Borge,512-939-4536
4696-A N Highway 377,"4696-A N Highway 377, Stephenville, TX, 76401",Nikki Light,817-964-7559
Mini Dorms Commerce,"703 Maple St, Commerce, TX, 75428",Debbie Wold,469-595-1752
4113 N 24th Lane,"4113 N 24th Lane, McAllen, TX, 78504",Jisella Ortiz,956-862-2964
6.01 Acres Hwy 75,"13333 Texas 75, Willis, TX, 77378",Diana Gaines,281-367-2220
Bonita Gardens,"3410 Fordham Rd, Dallas, TX, 75216",Trey Caldwell,972-979-9057
Luna Multi-Family Entitled Land,"12099 Luna Rd, Farmers Branch, TX, 75234",Sahil Kurji,469-438-1905
South 513 RV & Storage,"Farm to Market 513 S, Lone Oak, TX, 75453",Michael Barakatt,786-449-8742
Midway Park Properties,"206 N Chestnut St, Hallsville, TX, 75650",Kelli Clayton,903-930-5375
601 County Road 3721,"601 County Road 3721, Athens, TX, 75752",Orr Hernandez,817-320-1015
Waters Haven of Killeen,"702 Santa Rosa Dr, Killeen, TX, 76541",Paul Yazbeck,972-379-9862
Mixed Use | 36 Acres | 20 Minutes to San Antonio,"804 Co Rd 6612, Devine, TX, 78016",Thomas M. Martinez,800-401-0199
5094 E. Mckinney St,"5090 E McKinney St, Denton, TX, 76208",Veronica Yeary,469-441-8890
32 Fully Leased single Family Homes,"TX-323 Loop, Tyler, TX, 75070",Steven McCoy,214-793-2712
744 W Hall Acres Road,"744 W Hall Acres Road, Pharr, TX, 78577",Shellia Gowins,No Phone Number Available
Sec of Sh 249 & Brown Rd,"Sec of Sh 249 & Brown Rd, Tomball, TX, 77375",Preston Cunningham,281-489-8800
Profitable Greek Restaurant incl. Prime Real Estate,"441 S Main St, Lumberton, TX, 77657",Ardita Shahini,832-614-3110
Granite Shoals - Mini Mobile Home Park,"215 E Castleshoals Dr, Granite Shoals, TX, 78654",Mitchell Kent,512-909-7727
38 Units - Commercial and Residential,"228 S Main St, Jacksonville, TX, 75766",HASAN YACOUB,512-395-5017
731 N Tower Road,"731 N Tower Road, Alamo, TX, 78516",Imelda Saldivar,956-605-2079
1623 Riley Fuzzell Rd,"1623 Riley Fuzzel Rd, Spring, TX, 77386",Rebecca Hughes,832-885-0690
8952 County Road 864 Princeton Tx,"8952 County Rd 864, Princeton, TX, 75407",Curtis Petersen,940-367-2635
"Warren Pkwy, Frisco TX","Warren Pkwy, Frisco, TX, 75034",Michelle Waak,423-490-8298
2918 S Jupiter Road,"2917 S Garland Ave, Garland, TX, 75041",Daniel Segreto,214-566-9052
Dallas - 9873 Brockbank Dr.,"9873 Brockbank Dr, Dallas, TX, 75220",Kam Duhon,214-526-3626
Enclave @ 107,"SH-107 W, McAllen, TX, 78504",Avinaash Buxani,956-949-9337
Get Lost Glamping,"7000 McGregor Ln, Dripping Springs, TX, 78620",Robin Barker Agan,512-865-1000
Central Texas Modular community Development Land for sale,"201 S FM 116, Gatesville, TX, 76528",Michael Krieg,970-640-4772
Rocking V Ranch,"1533 Ranch to Market Road 1323, Johnson City, 78636",Colton Harbert,806-335-5867
Daycare Center For Sale (business) or Building for Sale,"1630 Whitman Ave, San Antonio, TX, 78211",Rita Hubner,210-249-6260
Poco Playa Restaurant,"610 Fisher St, Matagorda, TX, 77457",Ishme Allah,832-640-4069
0 N La Homa Road,"0 N La Homa Road, Edinburg, TX, 78541",Veronica O'Cana,No Phone Number Available
Lakeview Apartments,"2600 N Hobart St, Pampa, TX, 79065",Udi Umondak,469-879-8585
High-Performing Multi-Family Investment Opportunity!,"14195 County Rd 192, Tyler, TX, 75703",Haden Riggs,903-780-8006
Insure Self Storage,"3020 Duncanville Rd, Dallas, TX, 75211",Nick Walker,213-613-3223
605 W. Oak St,"605 W Oak St, Weatherford, TX, 76086",Brad Chilcoat,214-526-3626
The Bryson,"8137 Rankin Rd, Humble, TX, 77396",Andrew Nash,713-452-4335
Laredo apartment,"14302 Laredo St, Houston, TX, 77015",Long Nguyen,713-494-1579
5810 Hudson St,"5810 Hudson St, Dallas, TX, 75206",Huma Azim,972-484-6644
Pinehurst TX Freeway Frontage,"34519 TX-249, Pinehurst, TX, 77362",Caryn Craig,713-398-2839
5.99% 12mo. IO! Seller Financing! 8 Boutique Apts: Montrose!,"214 Welch St, Houston, TX, 77006",Boris Sanchez,832-291-7101
Half Price Storage | Seller Financing Available,"2806 US-180, Mineral Wells, TX, 76067",Brandon Robinson,760-534-8135
South Central Development Site,"10407 S Central Expy, Dallas, TX, 75241",Joe Bixby,972-679-8677
53+ Acre Tract with Phase 1 Development Plat!,"53+ ac Travis Dr, Mineral Wells, TX, 76067",Jenna Sims,940-327-7030
Parker County Residential & Office Rental Portfolio,"2211 Zion Hill Rd, Weatherford, TX, 76088",Teresa Willhite,817-304-3523
"707 W Main St, League City, Texas 77573","707 W Main St, League City, TX, 77573",Jane Nguyen,281-933-6999
BTR Site in Goodnight Ranch,"NWC of Old Lockhart Rd and Slaughter Ln, Austin, TX, 78747",Spence Collins,512-789-0909
3708 S Sugar Road,"3708 S Sugar Road, Edinburg, TX, 78539",Ramiro Gonzalez-Quintanilla,No Phone Number Available
313 W Expressway 83,"313 W Expressway 83, Sullivan City, TX, 78595",Rolando Rios,956-739-6909
The Vintage at Lake Road,"10317 Lake Rd, Houston, TX, 77070",Albert Wade,210-382-0992
1000 Singleton Blvd,"1000 Singleton Blvd, Dallas, TX, 75212",Bennett Sikes,214-526-3626 ext- 132
"17 Newly Constructed Duplexes for Sale - Lubbock, TX","7120 22nd Pl, Lubbock, TX, 79407",Chuck Dannheim,806-787-9034
3019 E Mile 11,"3019 E Mile 11, Hidalgo, TX, 78599",Martha Segura,No Phone Number Available
222 W Mahl Street,"222 W Mahl Street, Edinburg, TX, 78539",Leah Vargas,No Phone Number Available
1002 Miller Avenue,"1002 Miller Avenue, Donna, TX, 78537",Rebeca Bermudez,956-328-8473
5331 Bell St 7-Plex in East End Houston,"5331 Bell St, Houston, TX, 77023",Rhonda Power,713-875-7297
The Longhorn Hill Ranch Venue,"8685 FM1827, Anna, TX, 75409",Debbie Barch,214-808-6020
FM 1484 - Conroe,"10929 FM 1484 Rd, Conroe, TX, 77303",Oscar Martinez,715-579-2906
00 N Browne Rd.,"00 N Browne Rd., Brownsville, TX, 78520",Gregory J. Goga,956-521-1702
604 W. 6TH St.,"604 W. 6TH St., Los Fresnos, TX, 78566",Melba Meyn,956-551-1867
"13,600 SF Portfolio in San Antonio's Booming Urban Core","1631 N Interstate 35, San Antonio, TX, 78208",Adrian Gracia,210-400-2588
"TBD Tollway 183-A, Leander","000 Tollway 183-A, Leander, TX, 78641",Roman C. Esparza,512-745-7777
Concord Manor,"5680 Concord Rd, Beaumont, TX, 77708",CECILIA CARDENAS,832-452-4663
535 Union Chapel Hill Rd,"535 Union Chapel Rd, Cedar Creek, TX, 78612",Jackson Steinle,512-762-7569
Turner Springs,"450 Co Rd 398, Taylor, TX, 76574",Brad Robbins,512-269-5278
245 E Crockett Avenue,"245 E Crockett Avenue, Alamo, TX, 78516",Andres De La Rosa,No Phone Number Available
Robinson Rd 9.85,"28726 Robinson Rd, Conroe, TX, 77385",Shana Shivers,No Phone Number Available
125 E Huisache St,"125 E Huisache St, South Padre Island, TX, 78597",Tony Altermatt,956-617-1940
"18501 Blake Manor Rd, Manor, Texas 78653","18501 Blake Manor Rd #A, Manor, TX, 78653",Giby Parackal,512-653-6525
2305 W Mile 3 Road,"2305 W Mile 3 Road, Mission, TX, 78574",Leslie De Leon,No Phone Number Available
TBD N Mccoll,"TBD N Mccoll, McAllen, TX, 78504",Karen Carreno,956-328-0000
"Unrestricted 21.18 Acres with Home, Workshop and Views","10306 Vance Circle Rd, Jonestown, TX, 78645",Meleah Wehman,512-656-9463
Tenant Occupied Portfolio,"Fox Scene Dr, Humble, TX, 77338",Michael O'Neal,936-402-2921
2510 SW 36TH ST,"2510 SW 36th St, San Antonio, TX, 78237",Pierre Vasquez,210-542-4000
7600 John W. Carpenter Fwy,"7600 John W. Carpenter Fwy, Dallas, TX, 75247",J. Scott Lake,214-526-3626
Turn Key Business and Real Estate Near I-45,"141 N Fairway, Fairfield, TX, 75840",Carol Smiley Pope,254-405-0878
130 Prairie Rd,"130 Prairie Rd, Fulton, TX, 78358",Brianna Myers,936-671-2671
East Houston Duplex Portfolio (8 units),"6009 Wedgefield St, Houston, TX, 77028",Udi Umondak,469-879-8585
WoodForest Condos,"12905 Woodforest Blvd, Houston, TX, 77015",Chad Maxwell,713-702-0766
8830 Houston Rd.,"8830 Houston Rd., Brownsville, TX, 78520",Gregory J. Goga,956-521-1702
Bennett Ave Townhomes,"1715 Bennett Ave, Dallas, TX, 75206",David Raglin,469-474-8084
4696-B N Highway 377,"4696-B N Highway 377, Stephenville, TX, 76401",Nikki Light,817-964-7559
Great location in Sunny San Leon,"no address 23rd St, San Leon, TX, 77539",Charon Marshall,281-742-0513
2313 Country Spring Road,"2313 Country Spring Rd, Lorena, TX, 76655",Valerie Waitley,254-652-3654
Settegast Ranch,"722 Settegast Ranch Rd, Richmond, TX, 77406",Tricia Turner,832-334-2671
5564-5570 Ayers,"5564 Ayers St, Corpus Christi, TX, 78415",Mark Pettigrove,361-992-4182
Timber Ridge,"3801 Dugas, Aubrey, 76227",Asher Watkins,214-663-1313
Dallas - 1813 W. Commerce St.,"1813 W Commerce St, Dallas, TX, 75208",J. Scott Lake,214-526-3626
The Nine Apartments,"6990 SW 9th Ave, Amarillo, TX, 79106",LOUIS HOMEN,806-223-8081
PRIME LAND IN FORTWORTH MEDICAL DISTRICT,"922 Alston Ave, Fort Worth, TX, 76104",Kurinji Senthilkumar,925-872-4000
712 W Toronto Avenue,"712 W Toronto Avenue, McAllen, TX, 78503",Cesar Felix,956-648-2918
14 Acre Townhome/Condo Development Tract in Marble Falls,"2004 Mormon Mill Rd, Marble Falls, TX, 78654",Spence Collins,512-789-0909
"18501 Highway 6 Alvin, TX","18501 E Hwy 6, Alvin, TX, 77511",Blake Baker,832-289-2176
4307 N La Homa Rd,"4307 N La Homa Rd, Mission, TX, 78574",Louann Osment,956-494-8161
Hwy 82 Hard Corner Ranch,"TBD Hwy 82 & FM 1743, Bonham, 75418",Robert Bong,214-546-6254
200 S Stewart Road,"200 S Stewart Road, San Juan, TX, 78589",Katherine Gonzalez,No Phone Number Available
633 W Riley Road,"633 W Riley Rd, Houston, TX, 77047",Rebecca Hughes,832-885-0690
Hidden Lakes Opportunity,"10111 W Hidden Lake Ln, Richmond, TX, 77406",Tricia Turner,832-334-2671
0 Interstate 2,"0 Interstate 2, Harlingen, TX, 78586",dawn elsik,956-330-8954
University Cove,"12200 I-10, San Antonio, TX, 78230",Jon Krebbs,903-513-0658
2.5 Acres on Horseshoe Bend,"14200 Horseshoe Bend, Conroe, TX, 77384",Diana Gaines,281-367-2220
6810 Del Rio Street,"6810 Del Rio St, Houston, TX, 77021",Mindy Mills,972-639-6183
New Construction Stonework Rental Homes,"6712 Parker Grv Ln, Houston, TX, 77076",Rohail Ullah,832-561-4615
5201 N Tom Gill Road,"5201 N Tom Gill Road, Penitas, TX, 78576",Cesar Felix,956-648-2918
Lorena Rd & Hwy 84,"Lorena Rd & Hwy 84, McGregor, TX, 76657",Randy Reid,254-752-9500
"10-Ac Storage Facility For Sale, Willis","12371 Cude Cemetery Rd, Willis, TX, 77318",JIM CLARK,936-443-3561
3483 Grosenbacher,"3483 Grosenbacher Rd, San Antonio, TX, 78245","Jorge Rodriguez, CCIM",818-815-8516
102 E Atol Street E,"102 E Atol Street E, South Padre Island, TX, 78597",Michael (Craig) Grove,No Phone Number Available
Turtle Creek Estate,"912 Center Point River, Center Point, TX, 78010",Caleb Rightmer,512-925-5160
1901 N Park Street,"1901 N Park St, Killeen, TX, 76541",Deborah Beene,254-289-1281
Multi Income Property,"1408 W American Blvd, Muleshoe, TX, 79347",Vivian Ronquillo,806-518-4484
4213 N Main St,"4213 N Main St, Taylor, TX, 76574",Brad Robbins,512-269-5278
Flex property with Land,"5122 Leonhardt Rd, San Antonio, TX, 78233",Maria Garcia,832-620-9882
000 W Nebraska Road,"000 W Nebraska Road, Alamo, TX, 78516",Allen Lozano,956-395-1271
Kilgore Quads,"1304 Co Rd 115, Gainesville, TX, 76240",Misty Schmitz,940-736-0548
201 S Fresno Avenue,"201 S Fresno Avenue, Roma, TX, 78582",Alvaro Longoria,956-227-5216
Lugar del Paraiso,"2511 S Hwy 35, Alvin, TX, 77511",Bill Burge,713-817-2128
Hart House Ranch,"1660 W McCarty Ln, San Marcos, TX, 78666",Kacey Gorringe,512-298-3864
54.38 Acres of Multifamily/Commercial Land on US 75N,"6412 US-75, Sherman, TX, 75090",Chris Janowski,972-821-8182
40th E.Street | Independence Heights Portfolio,"307 E 40th St, Houston, TX, 77018",Adrian Barron,832-616-8504
625 Loop 499,"625 Loop 499, Harlingen, TX, 78550",Monica Benavides,956-357-4632
Summerhill Woods,"4501 Summerhill Rd, Texarkana, TX, 75505",Yonnic Land,972-983-9051
Fields West,"Fields Parkway & Dallas North Tollway, Frisco, TX, 75034",Rand W. Horowitz,214-960-4545
353 FM 1475,"353 FM 1475, Huntington, TX, 75949",Kevin Cota,936-676-7440
Highway 290 Warehouse,"9259 Hwy 290 E, Chappell Hill, TX, 77426",Julia Wellmann,979-451-1057
Special Touch II,"8259 Camp Bowie W Blvd, Fort Worth, TX, 76116",Pete J. Valle,972-599-5900
Palo Alto Cove,"11323 Clearmine, San Antonio, TX, 78224",Steve Rico,210-789-0518
TX-249 Tomball Pkwy / 19550 HWY TX,"19550 TX-249, Houston, TX, 77070",Ada/Yan Wang,713-859-2598
"18302 Noyce Rd. Crosby, TX 77532","18302 Noyce Rd, Crosby, TX, 77532",Etha Eglin,713-489-7632
4 - Single Family Home Portfolio,"1089 Rd 5740, Cleveland, TX, 77327",Crystal Oliver,936-237-3706
"999 S State Highway 359, Mathis, TX 78368","999 TX-359, Mathis, TX, 78368",Frank Holdiness,361-876-8866
414 Henk Lane,"414 Henk Lane, San Marcos, TX, 78666",Mary Evans,210-483-6250
1901 South Houston School Road,"1901 S Houston School Rd, Lancaster, TX, 75146",Michael Hershenberg,817-657-2470
DK Discount Storage,"6585  FM 1417, Denison, TX, 75020",Marilyn Williams,817-896-0968
West Terrace Apartments,"750 S 3rd St, Silsbee, TX, 77656",Susan Creel,409-781-3214
Little Loves Paradise (Daycare),"18590 Englin Rd, Winnie, TX, 77665",Clint LeBlanc,409-656-7621
709 S Mayberry Boulevard,"709 S Mayberry Boulevard, Alton, TX, 78573",Daniel Santos,956-867-4545
The Sterling Mansion,"4515 Yoakum Blvd, Houston, TX, 77006",Kristen Mcdade,713-331-1796
"508 N Center Avenue Unit#B, Brownwood, Texas 76801","508 N Center Ave, Brownwood, TX, 76801",MARK CAMPBELL,325-646-1547
Enfield Rd 10-unit Apartment,"1409 Enfield Rd, Austin, TX, 78703",Sean Kubicek,512-826-1135
6747-6785 County Road 166,"6785 Co Rd 166, McKinney, TX, 75071",Chris Johnson,972-953-5172
5007 E US Highway 83,"5007 E US Highway 83, Rio Grande City, TX, 78582",Monica Rodriguez Garza,No Phone Number Available
406 S 6th Street,"406 S 6th Street, Donna, TX, 78537",David Tobar,No Phone Number Available
5400 Long Prairie Road,"5400 Long Prairie Rd, Flower Mound, TX, 75028",Michael Hershenberg,817-657-2470
000 N Central Ave.,"000 N Central Ave., Brownsville, TX, 78526",Hector Rodriguez,No Phone Number Available
Joseph Durst,"103 Joseph Durst, Blanco, TX, 78606",Deborah Ortiz de la Pena,210-641-1400
Iron Creek Self Storage,"8724 N. FM 1417, Denison, TX, 75020",Marilyn Williams,817-896-0968
12th Street,"503 12th St, Dickinson, TX, 77539",Sherrin Quire,281-660-1958
Green River Gardens,"9211 N Green River Dr, Houston, TX, 77078",Carmen Montiel,832-540-4800
"Fisher Street Duplex Portfolio | Elgin, TX","109 Fisher St.,, Elgin, TX, 78621",J. Robert Santos,512-820-1053
Hidden Hills,"FM 243, Bertram, 78605",Justin Witt,832-212-2966
Pods @ Gordon - TCU Student Rental,"3122 Gordon Ave, Fort Worth, TX, 76110",Janaki Gopinath,732-910-7023
KEMO SABE RV PARK,"505 County Rd 7300, Lubbock, TX, 79404",Brian Aycock,806-778-5956
1205 W Nolana Loop,"1205 W Nolana Loop, Pharr, TX, 78577",dawn elsik,956-330-8954
Beltonian,"219 E Central Ave, Belton, TX, 76513",Blake Lufburrow,254-780-5466
"TBD Legacy Drive, Prosper, Texas, 75078","TBD Legacy Drive, Prosper, Texas 75078, Prosper, TX, 75078",Michael Hershenberg,817-657-2470
Yantis Self Storage,"126 S Main St, Yantis, TX, 75497",Tyler Trahant,817-901-7600
"1801 Rosenberg St, Galveston, TX 77550 Completely Remodeled","1801 Rosenberg St, Galveston, TX, 77550",Edward Adams,713-446-4156
1615 Seegar St,"1615 Seegar St, Dallas, TX, 75215",Kam Duhon,214-526-3626
Warehouse,"8031 Fallbrook Dr, Houston, TX, 77064",Alysia Minor,832-661-4807
"Restaurant & Daiquiri/ Beer Drive Thru For Sale, Porter","23355 FM1314, Porter, TX, 77365",Walter McKellar,713-705-7088
Pedernales River Commercial/Homestead,"10030 US-290, Fredericksburg, TX, 78624",Michele Smith,830-992-3045
Kenedy Extended Stay,"417 E Houston St, Kenedy, TX, 78119",Lana Brandon,830-388-9984
5055 Wayside Dr,"5055 Wayside Dr, Wimberley, TX, 78676",Tricia Keith,830-330-0015
ROCKING CRAB # 1 RESTAURANT,"11407 Emerald St, Dallas, TX, 75229",Robert Chavez,972-342-6777
Mixed Use New Development + Existing Office,"9410 Anderson Mill Rd, Austin, TX, 78729",Neel Patel,281-850-6177
00 Whipple Road,"00 Whipple Road, Los Fresnos, TX, 78566",Michael Hernandez,No Phone Number Available
Cedars Opportunity,"1718 S Good Latimer Expy, Dallas, TX, 75226",J. Scott Lake,214-526-3626
15326 Lake Ray Hubbard Dr,"15326 Lake Ray Hubbard Dr, Forney, TX, 75126",Taran McKenzie,214-708-2450
Estelle Apartments,"5 Estelle St, Houston, TX, 77003",Spencer Igwe,832-217-5593
6418 N EXPWY 281 Highway,"6418 N EXPWY 281 Highway, Edinburg, TX, 78542",Richard Garza,No Phone Number Available
1907 Jason Avenue,"1907 Jason Avenue, Edinburg, TX, 78539",Carlos Cordova,No Phone Number Available
Blue Apartments,"2405 Kermit Hwy, Odessa, TX, 79761",Armando Castillo,432-238-3168
605 Furman,"605 Furman Ave, Corpus Christi, TX, 78404",Wayne Lundquist,361-510-7371
10ac in Magnolia/The Woodlands,"3440 Corolla, Magnolia, TX, 77354",Quenton Rockwell,832-877-2703
