Building Name,Address,Broker,Broker Phone
4141 SW 20th St # 5,"4141 SW 20th St # 5, West Park, FL, 33023",Maytal Brosh,305-370-9365
135 Zamora Ave,"135 Zamora Ave, Coral Gables, FL, 33134",Scott Hardie,305-992-4626
"1028-1030 Truman Avenue, Key West, FL 33040","1028 Truman Ave, Key West, FL, 33040","Team Spottswood Vazquez, Truman & Co. Real Estate",305-587-3407
EAST SHENANDOAH,"3371 SW 1st Ave, Miami, FL, 33145",Charles Loredo,786-301-5334
LAWRENCE ESTATE LAND CO,"112 SW 11th Ave, Miami, FL, 33130",Matthew Krinzman,305-303-8131
LAWRENCE ESTATES LAND COS,"1565 SW 6th St, Miami, FL, 33135",Constanza Profeta,786-857-8460
629 SW 10th St,"629 SW 10th St, Miami, FL, 33130",Elizabeth Cooper-Garcia,305-431-5594
CG RIVIERA SEC 3 REV,"4995 Ponce de Leon /1050 Sistina Avenue, Coral Gables, FL, 33146",Patricia Pava,786-344-0078
BISCAYNE BCH SUB,"790 81st St, Miami Beach, FL, 33141",Anastasious Frankoulis,786-449-6455
ISLE OF NORMANDY MIAMI VI,"2115 Bay Dr, Miami Beach, FL, 33141",Camilo Aristizabal,786-395-3813
NORTHWOOD ADD,"3011 Broadway Ave, West Palm Beach, FL, 33407",Pilar Lesmes,786-202-5354
Hillside Mobile Home Park,"1247 LPGA Blvd, Daytona Beach, FL, 32117",Michael Baxter,386-999-1762
Top Rated Electrical Contractor in FL,"4100 George J. Bean Parkway, Tampa, FL, 33607",Jeff Smith,407-509-5200
HOLLYWOOD SOUTH SIDE ADD,"1105 S 19th Ave, Hollywood, FL, 33020",Mihaela Moldoveanu,347-249-1083
WYND WOOD PARK,"126 NW 33rd St, Miami, FL, 33127",Monica Hurtado PA,786-380-5318
LAWRENCE EST LAND COS SUB,"1117 SW 13th St, Miami, FL, 33129",William Alvarez,305-775-9186
Coconut Lounge,"110 W Osceola Ln, Cocoa Beach, FL, 32931",Darrin Bennett,309-429-0826
PROGRESSO,"1640 NW 5th Ave, Fort Lauderdale, FL, 33311",Steven Yuskaitis,508-776-0608
BISCAYNE BLVD PARK,"11330 Peachtree Dr, Miami, FL, 33161",Christian Gornail,786-391-7506
Hollywood Little Ranches,"2456 Lincoln St, Hollywood, FL, 33020",Jorge Kupferman,786-306-7308
SHERRY PARK,"521 NE 82nd Ter, Miami, FL, 33138",Christina Mosquera,305-778-1880
Downtown Tampa Mixed-Use Development Opportunity,"401 S Florida Ave, Tampa, FL, 33602",Matt Hall,813-538-6844
7801 NW 35th Ct # 4,"7801 NW 35th Ct # 4, Coral Springs, FL, 33065",LENA ZUBKOVA,786-859-6879
CARTERS ADDN TO C GR,"3156 Plaza St, Miami, FL, 33133",Arman Amirianfar,310-903-7990
AVENTURA PARKSQUARE MEDICAL OF,"2920 NE 207th St # 801, Aventura, FL, 33180",Anastasia Brosda,305-788-9393
Retail and Storage plaza by major highway 27 in Lake Placid,"708 US Hwy 27, Lake Placid, FL, 33852",Eugene Noska,954-822-0556
HOLLEMAN MANOR ADDN,"1872 NW 33rd St, Miami, FL, 33142",Kasta Rodriguez-Varela,305-790-0162
400 Jackson Avenue,"400 Jackson Avenue, Cape Canaveral, FL, 32920",Robert Calzaretta,No Phone Number Available
ROSEMONT PARK,"2730 NW 19th Ave, Miami, FL, 33142",Freddie Santiago,305-968-0039
VEDADO,"2292 SW 16th Ter, Miami, FL, 33145",Elisabel Talavera,786-515-4248
CORAL RIDGE GALT ADD NO 1,"2808 Middle River Dr, Fort Lauderdale, FL, 33306",Ikem Obi,954-275-4663
LITTLE RIVER GARDENS,"8321 NE Miami Ct, Miami, FL, 33138",Abraham Elbaz,919-931-7079
River Ranch Investment House or Dream Home,"2729 FL-71, Kinard, FL, 32449",K. Coralee King-Denmark Florida Realtor,850-252-5744
PRAMAR,"163 NW 68th Ter, Miami, FL, 33150",Maria Alfonzo,305-904-0410
West Palm 8 Flex Condos,"724 Executive Center Dr, West Palm Beach, FL, 33401",Alex Furman,617-780-1283
Pompano Beach Triplex Investment Opportunity,"317 SE 12th Ave, Pompano Beach, FL, 33060",Andrew Wetmore,845-239-3418
1326 NE 110th St,"1326 NE 110th St, Miami, FL, 33161",Francis Jacob,305-219-4503
201 Palmetto St,"201 Palmetto St, New Smyrna Beach, FL, 32168",james frost,386-299-9245
47 NE 80th Ter,"47 NE 80th Ter, Miami, FL, 33138",Sheree Saint Victor,754-971-7771
HILLSBORO ISLES,"2433 NE 20th Ter, Lighthouse Point, FL, 33064",Lana Mihova,850-461-6787
HOLLEMAN PARK,"340 & 342 SW 17th Rd, Miami, FL, 33129",Erika Cedeno,786-523-5290
REDLAND,"29401 SW 174th Ave, Homestead, FL, 33030",Michael Martin,786-505-0530
SILVER BLUFF HOMESITES,"3439 SW 26th St, Miami, FL, 33133",Aidil Jarquin,786-859-9360
Behavior Group Home,"7128 Wrenwood Cir, Tampa, FL, 33617",ADIANEZ RAMOS,813-362-9099
2780 NW 15 AVE,"2780 NW 15th Ave, Miami, FL, 33142",Jessica Elfakih,305-927-4676
4950 46A Road,"4950 46A Road, Sanford, FL, 32771",Ron Ballou,386-212-8787
Eldorado,"642 Eldorado, Fort Pierce, FL, 34949",Cameron Post,772-320-5266
SHENANDOAH,"1785 SW 10 St, Miami, FL, 33135",Ellen Berkman,305-710-7062
0000 Adams Avenue,"0000 Adams Avenue, Cape Canaveral, FL, 32920",Ronald Wallen,No Phone Number Available
Longhorn Landing,"6689 Sw State Road 26, Trenton, 32693",Lori Bembry Weldon,229-977-6065
241 S Brevard Avenue,"241 S Brevard Avenue, Cocoa Beach, FL, 32931",Jennifer Moore,No Phone Number Available
7413 S Germer St,"7413 S Germer St, Tampa, FL, 33616",Philipp Fries,813-447-2991
WINDINGS,"11220 NW 39th St, Coral Springs, FL, 33065",Abraham Joseph,954-249-2050
5113 & 5115 N Central Ave,"5113 N Central Ave, Tampa, FL, 33603",Brad Goldfinger,813-817-0137
MIDLAND 1ST ADD,"2771 SW 2nd St, Fort Lauderdale, FL, 33312",Natalia Riera,954-248-8509
CORAL GABLES BILTMORE SEC,"414 Valencia Ave, Coral Gables, FL, 33134",Barby Ganesh,786-393-1523
LAKE RIDGE,"1040 NE 16th Ave, Fort Lauderdale, FL, 33304",Anthony Mauro,954-732-1089
THE TROPICS AMD,"2903 NW 93rd St, Miami, FL, 33147",Richard Deeb,305-978-5627
30144 E State Road 78,"30144 E State Road 78, Okeechobee, FL, 34974",Jennifer Eckrote-Frey,No Phone Number Available
9688 Fontainebleau Blvd # 409,"9688 Fontainebleau Blvd # 409, Miami, FL, 33172",Ines Carreno,786-556-2789
85 N ST AUGUSTINE Boulevard,"85 N ST AUGUSTINE Boulevard, St Augustine, FL, 32080",KEITH BAILEY,No Phone Number Available
LAWRENCE ESTATES LAND CO,"1145 NW 4th St, Miami, FL, 33128",Elior Levi,954-743-7594
PRINCESS PARK,"166 NW 41st St, Miami, FL, 33127",Alex ilic,312-933-7055
NEWJACK SUB,"11011 SW 79th Ave, Pinecrest, FL, 33156",Tony Pardo,305-282-6609
Magnolia Complex,"219 Magnolia Ave, Daytona Beach, FL, 32114",Kate Siqing Song-Destro,917-553-0688
2748 NE 32nd St # 7,"2748 NE 32nd St # 7, Fort Lauderdale, FL, 33306",Orlando Leon,305-323-6036
ERICKSONS SUB,"1448 NW 2nd Ave, Miami, FL, 33136",Jorge Llaguno,305-439-8257
8910 FREE Avenue,"8918 FREE Avenue, Jacksonville, FL, 32211",RYAN WETHERHOLD,No Phone Number Available
SHENANDOAH,"1721 SW 11th Ter, Miami, FL, 33135",Karen Gomez,305-298-5991
MONTICELLO PARK AMENDED P,"220 NW 12th St, Pompano Beach, FL, 33060",Melanie Laugisch,786-715-5906
HOLLYWOOD BEACH HEIGHTS S,"5719 Johnson St, Hollywood, FL, 33021",Elior Levi,954-743-7594
Palm Beach County Italian Restaurant,"4590 Okeechobee Blvd, West Palm Beach, FL, 33417",Dean Valentino,212-400-9512
CORAL GABLES SEC K,"291 Navarre Ave, Coral Gables, FL, 33134",Hector Ramos,305-970-3129
1215 N 17th Ct,"1215 N 17th Ct, Hollywood, FL, 33020",Elior Levi,954-743-7594
319 Wisteria Road,"319 Wisteria Road, Daytona Beach, FL, 32118",Matthew McLean,No Phone Number Available
7018 MIDDLETON Avenue,"7018 MIDDLETON Avenue, St Augustine, FL, 32080",CRYSTAL DOXTATOR,No Phone Number Available
TRIPLEX CORAL SPRINGS,"11440 NW 39th St, Coral Springs, FL, 33065",Delroy Robinson,954-829-4788
The Harbor House Melbourne Florida Multi Airbnb Property,"973 N Harbor City Blvd, Melbourne, FL, 32935",Frederick Bertel,321-961-1559
Contractor Counters,"Contractor Counters, Kissimmee, FL, 34741",Susan M Barnes,407-908-4663
ARCH CREEKS ESTATES,"14871 NE 14th Ave, Miami, FL, 33161",Francis Jacob,305-219-4503
CORAL TERR SEC NO 2,"7225 SW 21st St, Miami, FL, 33155",Danya Chanouha,786-395-7611
613 ST JOHNS Avenue,"613 ST JOHNS Avenue, Palatka, FL, 32177",Stanley Bishop,904-206-7653
RICHARDS MIAMI SHORES,"11010 NE 10th Ave, Biscayne Park, FL, 33161",Andres Campodonico Medina,786-237-5344
Oak Park 9 Units with pool,"630 NE 37th St, Oakland Park, FL, 33334",Ross Herman,954-563-6800
TATUM RIDGEDALE ADDN,"147 NE 9th St, Homestead, FL, 33030",Roberto C. Valenzuela,305-338-3519
BROWARD GARDENS,"4417 SW 52nd St, Dania Beach, FL, 33314",Adi Gal,305-409-1305
TWELFTH ST MANORS,"3500 NW 3rd St, Miami, FL, 33125",Eric Essenwanger,786-252-3744
MADDOX HEIGHTS,"409 NW 4th Ave, Hallandale Beach, FL, 33009",Elior Levi,954-743-7594
1818 Dolphin Blvd S St.Pete Fl,"1818 Dolphin Blvd S, St. Petersburg, FL, 33707",Simone Pilz,727-492-8279
HOLLYWOOD SOUTH SIDE ADD,"1007 S 21st Ave, Hollywood, FL, 33020",David Alter,786-395-5792
LAWRENCE ESTATE LAND COS,"1033 NW 6th St, Miami, FL, 33136",Oscar Manes,786-285-7420
LAWRENCE EST LAND COS SUB,"1225 SW 11th Ave, Miami, FL, 33129",William Alvarez,305-775-9186
1190 Grove St,"1190 Grove St, Clearwater, FL, 33755",Edward Gentle,727-543-6575
SYMMES-SHARMAN TRACT,"21226-21230 SW 119th Ave, Miami, FL, 33177",Colleen Harding,305-251-5561
1020 SW 23rd Ave,"1020 SW 23rd Ave, Miami, FL, 33135",Ross Burch,401-954-5638
BUENA VISTA GARDENS,"5505 NW 5th Ct, Miami, FL, 33127",Raul Barrero,786-357-9106
HOLLYWOOD LITTLE RANCHES,"2627 Lincoln St, Hollywood, FL, 33020",Semien Sutton,954-612-7383
1752 NW 15th St,"1752 NW 15th St, Miami, FL, 33125",Ambarina Montero,786-521-2750
CORAL SPRINGS SUB NO 1,"7801 NW 35th Ct, Coral Springs, FL, 33065",LENA ZUBKOVA,786-859-6879
FLAGLER MANOR,"250 - 252 NW 55th Ct, Miami, FL, 33126",Angel Barreiro,786-456-3668
WYND WOOD PARK,"145 NW 33rd St, Miami, FL, 33127",Bianca Guevara,305-401-4384
2105 RIVER Boulevard,"2105 RIVER Boulevard, Jacksonville, FL, 32204",Elias Hionides,904-241-1151
OCOEE PARK,"1910 NW 18th St, Miami, FL, 33125",Carlos Sanchez,786-443-1226
250 Estero Blvd Condominium,"250 Estero Blvd Fort Myers Beach, Florida, Fort Myers Beach, FL, 33931",Nancy Cremer,630-640-2338
2.6 acres Developable Land Venice FL,"465 Commercial Ct, Venice, FL, 34292",Colin Edwards,404-242-7462
8.01± Acres Site | Massee Rd & Lionel Way | Davenport,"410 Lionel Way, Davenport, FL, 33837",David Calcanis,407-421-2311
C GAB DOUGLAS SEC,"114 ANTILLA AVENUE, Coral Gables, FL, 33134",Carlos Diaz Valladares,786-488-4301
"STR, LTR, STUDENT HOUSING, SOBER LIVING, FURNISHED FINDER","6542 Sherry Ln, St. Augustine, FL, 32095",Carolyn Morales,904-318-1573
CORAL SPRINGS SUB NO 1,"4351 Riverside Dr, Coral Springs, FL, 33065",Sherise James,954-648-1680
837 NORTH Street,"837 NORTH Street, Jacksonville, FL, 32211",OLUFEMI OJO,No Phone Number Available
PINEWOOD HEIGHTS,"715 NW 5th Ave, Pompano Beach, FL, 33060",Esthael Rendon,786-355-5887
trail granada addn,"5152 SW 6th, Miami, FL, 33134",Grover Ordonez,305-200-9322
TAMIAMI TRAIL PARK,"640 SW 44 Ct, Miami, FL, 33134",Frank Escalona,786-256-9525
Flagler County Electrical Contracting Business For Sale,"Undisclosed, Palm Coast, FL, 32137",Timothy Carroll,904-421-7422
EVERGREEN LAWNS,"2215 NW 33rd St, Miami, FL, 33142",Yaleny Rakovsky,305-972-1134
"5221-5225 Taylor Rd, Punta Gorda, FL 33950","5221 Taylor Rd, Punta Gorda, FL, 33950",Thomas Klein,847-812-7656
PROGRESSO,"623 NW 11 Ave, Fort Lauderdale, FL, 33311",xavier gonzalez,786-554-3709
WINONA PARK,"6300 NW 2nd St, Miami, FL, 33126",Reina Hernandez,305-632-6485
EAST 10TH AVENUE I CONDO,"4364-4370 E 10th Ave, Hialeah, FL, 33013",Annemarie Daruna,305-213-9788
Duplex with Stunning Rent Roll,"1916 Seidenberg Ave, Key West, FL, 33040",Kayley Arn,954-253-7931
"1336 LPGA Boulevard, Daytona Beach, FL 32117","1336 Lpga Boulevard, Daytona Beach, FL, 32117",Frank Bruno,386-341-2021
8010 SE US HIGHWAY 301,"8010 SE US HIGHWAY 301, Hawthorne, FL, 32640",Daniel Colombo,407-489-9070
HALLANDALE PARK,"210 SE 10th St, Hallandale Beach, FL, 33009",Victor Persia,786-285-1871
36 Phoenetia Ave,"36 Phoenetia Ave, Coral Gables, FL, 33134",Eric Periu,773-425-7603
WINONA PK 1ST ADDN,"77 Northwest Blvd, Miami, FL, 33126",Shirley Hernandez,786-832-1001
Apartments of Azalea,"641 Azalea Ln, Vero Beach, FL, 32963","Alex ""AMAC"" MacWilliam IV",772-473-6972
5-Unit Mixed Used Income Property in Downtown Melbourne,"911-919 E New Haven Ave, Melbourne, FL, 32901",Zach Ullian,321-750-3439
The Cottage at Mexico Beach - Aleyna's Lookout,"115 42nd Street, Mexico Beach, 32456",Lori Bembry Weldon,229-977-6065
287 NW 31st St,"287 NW 31st St, Miami, FL, 33127",Robin Perez,786-261-5393
UpperEast sideBISC HEIGHTS,"800 NE 85 St, Miami, FL, 33138",Nancy Dowson,305-694-2166
C GAB COUNTRY CLUB SEC 6,"3310 S Le Jeune Rd, Coral Gables, FL, 33134",Natalie Leon,786-586-1301
720 Harris terrace # 8,"720 Harris terrace # 8, Fort Lauderdale, FL, 33311",Andres Yilo,No Phone Number Available
LAWRENCE ESTATE LAND CO,"1151 NW 6th St, Miami, FL, 33136",Mariano Soria,305-562-4520
RAILWAY SHOPS ADDN 2ND AM,"5037-5035 NW 5th AVE, Miami, FL, 33127","Manuel A. Vidal, PA.",786-942-4866
721 NW 3rd Ave,"721 NW 3rd Ave, Fort Lauderdale, FL, 33311",Sandra Panesso,561-929-3722
SYMMES - SHARMAN TRACT,"11970-11972 SW 213 St, Miami, FL, 33177",Daylin Miranda,305-763-4713
7521 Magnolia Avenue,"7521 Magnolia Avenue, Cape Canaveral, FL, 32920",Brandon Phillips,No Phone Number Available
1839,"1839 Funston St # 8, Hollywood, FL, 33020",Miguel Maria,305-395-6063
THE PINES,"3170 SW 25th Ter, Miami, FL, 33133",Angel Fuentes,786-301-9051
CORAL BAY MANOR,"1457-1459 NW 2 Ave, Miami, FL, 33034",Mohammed Chraibi,305-850-4624
ALTOS DEL MAR NO 3,"7835 Harding Ave, Miami Beach, FL, 33141",Nathan Kakon,786-210-9971
FULFORDALE ADDN 1 SEC C,"70 NE 186th Ter, Miami, FL, 33179",Dafne Lucero,305-301-4353
842 NW 1st Ave,"842 NW 1st Ave, Fort Lauderdale, FL, 33311",Joe Brikman,929-842-3080
FULFORD BY THE SEA SEC C,"2388-2390 NE 173rd St, North Miami Beach, FL, 33160",Yoanis Farinas Alonso,786-280-2803
SANTA CLARA SUB,"1044 NW 29th St, Miami, FL, 33127",William Morales,954-614-4737
0 Sisson Road,"0 Sisson Road, Titusville, FL, 32780",Shirley Solomon,No Phone Number Available
ALLAPATTAH HOMESITES,"1896 NW 26th St, Miami, FL, 33142",Pedro Barbosa,305-450-3652
2014 SW 3rd St,"2014 SW 3rd St, Miami, FL, 33135",Alex Lizama,305-409-3045
FIRST ADDN PASADENA PK,"10538 NE 4th Ave, Miami Shores, FL, 33138",Guliia Omuralieva,571-278-0874
WESTEND PARK,"1236 NW 28th St, Miami, FL, 33142",Michelle De Pinto,305-606-6046
QUEENS PARK,"11128 NW 17th Ave 1-2, Miami, FL, 33167",Pablo Gomez,786-366-9329
GLENROYAL SUB,"30 NW 24th Ave, Miami, FL, 33125",carlos cuan,305-335-5685
CENTRAL PARK,"2735-2737 SW 2nd St, Miami, FL, 33135",Ana Patricia Mangones,786-999-2778
THE TAYLOR RESIDENCES,"2325 Taylor St, Hollywood, FL, 33020",Gabriel Pena,813-424-9797
2751 ST JOHNS Avenue,"2751 ST JOHNS Avenue, Jacksonville, FL, 32205",Thomas Love,904-382-7695
E LIBERTY CITY SEC A,"1556 NW 62nd Ter, Miami, FL, 33147",Enolismel Padilla,305-542-6685
729 SW 3rd St,"729 SW 3rd St, Miami, FL, 33130",Concierge LLC,305-342-4987
CENTRAL HEIGHTS,"3620 SW 94 Ave, Miami, FL, 33165",Yanette Rodriguez,754-235-9132
COMM LIBERTY CITY,"7318 NW 17th Ave, Miami, FL, 33147",Joao Barbosa,305-904-6929
335 N Brevard Avenue,"335 N Brevard Avenue, Cocoa Beach, FL, 32931",Christine Lawhon,321-432-8359
MUNDYS,"2960 Whitehead Street, Coconut Grove, FL, 33133",Jill Penman,305-807-9199
LAWRENCE EST LAND COS SUB,"929 SW 12th Ave, Miami, FL, 33130",Jorge Vazquez,786-355-9174
TRANQUILLA,"121 NE 55th St, Miami, FL, 33137",ouri Kahn,954-274-2274
BONIELLO GARDENS 2ND ADD,"210 NE 40th Ct, Oakland Park, FL, 33334",NETA Hirsch,305-807-7744
OAK GROVE,"950 SW 29th St, Fort Lauderdale, FL, 33315",Serge Saintil,305-890-8234
WEST END PARK AMD PL,"1236 NW 27th St, Miami, FL, 33142",Tiffany Garcia,305-905-9197
817 NW 2nd St,"817 NW 2nd St, Miami, FL, 33128",Alvaro Ayala,786-617-2170
6BED/4BATH DUPLEX,"1154 NW 103rd St, Miami, FL, 33150",Eliu Dreszer,305-794-1535
KEY COLONY BEACH 1ST ADD,"750 9th St, Key Colony, FL, 33051",Daniel Robinson,407-907-5501
CITY OF MIAMI SOUTH,"701 NW 1st St, Miami, FL, 33128",Alejandro Paez,305-951-5230
ROOSEVELT GARDENS,"1118 NW 31 Av, Fort Lauderdale, FL, 33311",Issabella Silverstein,305-775-1148
DE FOREST MANOR,"1276 SW 2nd St, Homestead, FL, 33030",Valentina Verdia,954-817-9381
ISLAND VIEW,"820-822 SW 12th Ct, Fort Lauderdale, FL, 33315",Omanesitho Jean Louis,786-274-2189
Quadruplex,"6501 Poinsetta Ave, Cocoa Beach, FL, 32931",Charlie Gersey,321-626-4373
MIDDLE RIVER PLAZA,"1408 NE 24th St, Wilton Manors, FL, 33305",Claudiu Bran,954-646-9054
1038 S Berthe,"1038 S Berthe, Panama City, FL, 32404",Richard Gheesling,850-234-5678
PORTLAND PLACE,"441 NW 25th Ave, Miami, FL, 33125",Ray Jourdain,No Phone Number Available
1917 Grant St # 9,"1917 Grant St # 9, Hollywood, FL, 33020",Elior Levi,954-743-7594
2140-2160 NW 29th St # 7,"2140-2160 NW 29th St # 7, Oakland Park, FL, 33311",Johnathan Ibarra-Blackmoon,646-241-9551
PROGRESSO,"623 NW 11th AVENUE, Fort Lauderdale, FL, 33311",Michelle Lapeyre,305-803-7398
2500 SW 8TH STREET - GROUND UP DEVELOPMENT,"2500 SW 8th St, Miami, FL, 33135",Ken Wellar,215-454-2879
SECOND WESTMORELAND ADDN,"1355 SW 12th St, Miami, FL, 33135",Maggie Alvarez,305-987-1611
1115 S Ridgewood Avenue,"1115 S Ridgewood Avenue, Daytona Beach, FL, 32114",Sean Sedita,386-383-6376
SOUTH BAY ESTATES,"2628 SW 31st Pl, Miami, FL, 33133",Luis Gonzalez,No Phone Number Available
Brookside #04-0525-008998-003-0 (Urban Core 10 net acre),"0 Brookside Court, Middleburg, FL, 32068",Ron Palmer,904-540-8887
318 Sundial Street,"318 Sundial Street, Panama City Beach, FL, 32413",Cynthia Luster,850-691-7927
1190 New River,"NW 67th St, Miami, FL, 33150",Katiuska Vegas,954-505-1627
Cocoa,"6340 N Highway 1, Cocoa, FL, 32927",Richard Lemon,321-288-5506
WAWRZYNIAK ACRES NORTH,"1021 NE 110th St, Biscayne Park, FL, 33161",Sage Kantor,305-785-2666
LAKE WORTH TOWN OF,"101 Lucerne Ave, Lake Worth, FL, 33460",Alexis Shapiro,954-573-4449
790 81st St,"790 81st St, Miami Beach, FL, 33141",Anastasious Frankoulis,786-449-6455
THE PINES,"2801-03 SW 26th St, Miami, FL, 33133",Daniel Fernandez,305-206-8490
TAMIAMI GROVES NO 2,"4288 SW 9th St, Miami, FL, 33134",Roberto Azua,786-518-9664
GARDEN SUB AMD PL,"813-15 39th, Miami Beach, FL, 33140",Neal Deputy,305-467-4026
ARCH CREEKS ESTATES,"1650 NE 147th St, Miami, FL, 33181",Rafael Borge,305-582-2731
Casa Isabella,"8 NE 14th Ave, Pompano Beach, FL, 33060",Ricardo Anjos,954-410-3650
SHENANDOAH,"1664 SW 9th St, Miami, FL, 33135",Danay Puebla Llanos,305-338-6436
Imagine Wellness Spa,"1404 Del Prado Blvd S unit 100 and 105, Cape Coral, FL, 33990",Matthew Craig,239-375-7029
MADDOX HEIGHTS,"409 NW 4th Ave, Hallandale Beach, FL, 33009",Martin Hajtmacher,305-904-1195
Enclave at Pompano Beach,"2716 NE 14th St, Pompano Beach, FL, 33062",reed kellough,954-242-0441
LAKE FOREST SEC 4 RESUB P,"4678 W Hallandale Beach Blvd, Pembroke Park, FL, 33023",Cristian Borquez Holch,954-684-1817
TRESULEE,"265 NE 116th St, Miami, FL, 33161",Joseph Iaciofano,954-263-5234
6501 Poinsetta Avenue,"6501 Poinsetta Avenue, Cocoa Beach, FL, 32931",Charlie Gersey,321-626-4373
Deltona Village,"939 Hollywood Blvd, Deltona, FL, 32725",Jerry Robson,440-823-3746
Riverview Drive Apartments,"2716 Riverview Dr, Melbourne, FL, 32901",Paige Lane,321-626-0889
527 NW 34 St Wynwood Norte Opportunity,"527 NW 34th St, Miami, FL, 33127",Jorge L Ramirez,786-277-9863
Lady Lake Parcel,"40248 CR 25, Lady Lake, FL, 32159",Walter Penachio,727-688-4040
¤FLOYD H STEWARD SUB,"1431-1433 N 14th Way, Hollywood, FL, 33020",Elemer David,305-608-0597
89 NW Irwin Avenue,"89 NW Irwin Avenue, Melbourne, FL, 32904",Guy Newman,No Phone Number Available
1734 NW 15th St,"1734 NW 15th St, Miami, FL, 33125",Ambarina Montero,786-521-2750
PINEWOOD PARK PL AMD 2ND,"9111 NW 4th Ave, Miami, FL, 33150",Ariel Ramirez,786-873-9814
MACFARLANE HOMESTEAD,"3822 Oak Ave, Miami, FL, 33133",Rosario Borroto,305-490-8176
HOLLYWOOD LITTLE RANCHES,"2302 Taylor St, Hollywood, FL, 33020",Elior Levi,954-743-7594
PRAMAR,"101 NW 68th Ter, Miami, FL, 33150",Patricia Vitale,786-691-9252
1809 Hill Street,"1809 Hill Street, New Smyrna Beach, FL, 32169",Roger Kincaid,No Phone Number Available
315 RIDGE MANOR DR,"315 Ridge Manor Dr, Lake Wales, FL, 33853",Christian Ursillo,914-703-9874
Shadowlawn,"1795 Shadowlawn Dr, Naples, FL, 34112",Jennifer Finazzo,239-825-0700
FLORENCE VILLAS,"1231 NE 23rd Ave, Pompano Beach, FL, 33062",Victor Persia,786-285-1871
Uptown Portfolio,"1400 7th Ave N, St. Petersburg, FL, 33705",James Few,813-868-8033
Bay Pines Apartments,"1214 Bay Pine Blvd, Indian Rocks Beach, FL, 33785",Michael Daquino,631-872-3855
STONEBRIDGE ESTATES,"5401 NW 22nd St, Lauderhill, FL, 33313",Yulia Vargas,No Phone Number Available
BAY LINCOLN,"1420 16th St, Miami Beach, FL, 33139",Shana Santalla,305-205-8623
NORMANDY PARK,"1725 NW 59th St, Miami, FL, 33142",Maria Gomez,786-399-9998
HIALEAH 13TH ADDN AMD PL,"492 E 28th St, Hialeah, FL, 33013",Dylan Filsaime,954-274-0588
Pierce Street Common,"1946 Pierce St, Hollywood, FL, 33020",ALEX sajovits,917-597-3090
824-832 HMP,"824 NE 16th St, Fort Lauderdale, FL, 33304",Alex Savchyk,954-461-3129
HIALEAH 3RD ADDN,"334 E 18th St, Hialeah, FL, 33010",Denise Pires,786-290-4883
4 T/H Luxury Living Meets Modern Utility,"214 SW 2nd Ave, Boca Raton, FL, 33432",Mayan Schwartz,561-710-1444
Head Turners + Smart Mart + Tri-County Cellular,"2286 S Byron Butler Pkwy, Perry, FL, 32348",Sarah Scott,850-838-7029
24945 SW 134th Ave,"24945 SW 134th Ave, Homestead, FL, 33032",Carolina Gil,No Phone Number Available
Imperial Apartments,"231 SW 15th St # 8, Pompano Beach, FL, 33060",Eric Amsallem,786-985-1374
Don Bell Welding,"2808 S Harbor City Boulevard, Melbourne, FL, 32901",Mark Herendeen,No Phone Number Available
247 N Royal Poinciana,"247 N Royal Poinciana Blvd, Miami Springs, FL, 33166",Burton Wilkins III,609-464-2571
BRICKELL RIVERVIEW,"410 NW 9th Ave, Miami, FL, 33128",Helena Graddon,786-290-7554
3110 OAK Street,"3110 OAK Street, Jacksonville, FL, 32205",NATALIE DREYER,No Phone Number Available
HIGHVIEW,"1120 NW 32nd Ct, Miami, FL, 33125",Wenjun Lin,786-376-3093
THE TROPICS AMD PLAT,"3100 NW 91st St, Miami, FL, 33147",Amadeo Mazzolini,305-316-1832
LAWRENCE ESTATE LAND CO,"329 NW 17th Ave, Miami, FL, 33125",Ambarina Montero,786-521-2750
5700 Highway 520,"5700 Highway 520, Cocoa, FL, 32926",Janelle Laurenzano,No Phone Number Available
Indian River Lagoon view,"13395 N Indian River Dr, Sebastian, FL, 32958",Katie Parada,772-577-8970
"Edgewood 1 + 2 Marianna, FL Multifamily Apartment Housing","2213 Dellwood Cypress Rd, Marianna, FL, 32446","Mark Griffin, CCIM, CM&AA",864-315-3734
SoGongDong & K-BBQ,"800 John Young Pkwy, Orlando, FL, 32808",Wilbur Hu,407-561-6668
MAYSLAND,"1647 NW 29th Ave, Miami, FL, 33125",Orlando Leon,305-323-6036
114 S Highway 22 A,"114 S Highway 22 A, Panama City, FL, 32404",Jeff Payne,No Phone Number Available
FEDERAL WAY AMD,"460 NE 75th St, Miami, FL, 33138",Raquel Hernandez,786-201-0153
COCONUT GR SEC 1 C GAB,"325 Bird Rd, Coral Gables, FL, 33146",Priscila Fakhouri,305-970-6742
TROPICAL BEACH,"1115 Hernando St, Fort Pierce, FL, 34949",Hilda Rueda,786-556-1797
THE DELLS,"7535 NW 44th Ct, Coral Springs, FL, 33065",Ciryle Germain,786-975-6099
CORAL RIDGE ISLES,"1761 NE 55th St, Fort Lauderdale, FL, 33334",Volker Haiges,No Phone Number Available
HOLLYWOOD LITTLE RANCHES,"2535 Lincoln St, Hollywood, FL, 33020",Alejandro Bruno,954-673-7739
SILVER BLUFF HOMESITES,"3440-3442 SW 25th St, Miami, FL, 33133",Sisi Carnero,786-344-7874
